	Time (ms)	Amplitude	Rise (ms)	Decay (ms)	Area	Baseline	Noise	Group	Channel	10-90Rise	HalfWidth	Rise50	Peak Dir	Burst#	BurstE#	10-90Slope	Rel Time	
356.00	300115.10	19.18	3.60	2.10	70.02	-10.46	-2.43	0.00	0.00	2.72	3.91	2.00	-1.00	0.00	0.00	-5.65	108.70	
357.00	300408.30	15.37	2.50	2.10	52.63	-10.57	-0.89	0.00	0.00	1.34	3.79	1.80	-1.00	0.00	0.00	-9.17	401.90	
358.00	300313.80	29.90	3.60	2.10	109.97	-11.24	0.08	0.00	0.00	2.25	3.89	1.90	-1.00	0.00	0.00	-10.63	307.40	
359.00	305328.90	12.45	2.00	2.10	30.04	-10.58	-0.23	0.00	0.00	1.73	3.00	1.20	-1.00	0.00	0.00	-5.75	202.50	
360.00	305372.60	19.82	1.90	2.10	59.21	-12.09	0.05	0.00	0.00	1.50	3.44	1.50	-1.00	0.00	0.00	-10.60	246.20	
361.00	310538.10	25.43	4.10	2.10	107.60	-11.43	-1.40	0.00	0.00	2.45	4.25	2.30	-1.00	0.00	0.00	-8.29	291.70	
362.00	309736.90	11.15	2.20	2.10	27.86	-10.33	0.49	0.00	0.00	2.01	2.71	1.20	-1.00	0.00	0.00	-4.45	770.50	
363.00	309126.10	19.53	2.10	2.10	58.43	-10.37	-1.23	0.00	0.00	1.91	3.49	1.50	-1.00	0.00	0.00	-8.18	159.70	
364.00	311201.00	19.00	2.40	2.10	54.07	-12.38	-0.56	0.00	0.00	1.89	3.55	1.60	-1.00	0.00	0.00	-8.05	954.60	
365.00	311665.50	12.97	2.90	2.10	39.64	-10.84	2.06	0.00	0.00	2.05	3.78	1.80	-1.00	0.00	0.00	-5.06	139.10	
366.00	314722.60	12.19	4.10	2.10	50.73	-10.98	2.08	0.00	0.00	3.66	4.84	3.50	-1.00	0.00	0.00	-2.66	636.20	
367.00	311934.90	11.20	3.40	2.10	35.88	-10.22	2.25	0.00	0.00	1.87	3.64	1.70	-1.00	0.00	0.00	-4.80	408.50	
368.00	308582.90	14.23	1.80	2.10	39.16	-11.13	0.50	0.00	0.00	1.22	3.07	1.10	-1.00	0.00	0.00	-9.35	896.50	
369.00	308582.60	14.47	1.50	2.10	36.36	-11.03	1.54	0.00	0.00	1.23	2.77	0.80	-1.00	0.00	0.00	-9.42	896.20	
370.00	307445.50	18.35	2.40	2.10	60.63	-11.37	-0.57	0.00	0.00	1.78	3.73	1.80	-1.00	0.00	0.00	-8.24	1039.10	
371.00	306918.50	20.83	2.20	2.10	65.25	-10.52	0.73	0.00	0.00	2.03	3.58	1.60	-1.00	0.00	0.00	-8.19	512.10	
372.00	306564.60	19.19	1.50	2.10	48.45	-11.37	-0.23	0.00	0.00	1.29	2.93	1.00	-1.00	0.00	0.00	-11.88	158.20	
373.00	307713.90	17.91	3.20	2.10	67.22	-11.84	0.14	0.00	0.00	2.10	4.35	2.40	-1.00	0.00	0.00	-6.82	27.50	
374.00	307757.40	14.96	2.70	2.10	42.00	-12.52	1.95	0.00	0.00	2.39	3.14	2.10	-1.00	0.00	0.00	-5.01	71.00	
375.00	308383.40	14.79	3.30	2.10	53.96	-10.05	0.22	0.00	0.00	3.13	4.25	2.70	-1.00	0.00	0.00	-3.78	697.00	
376.00	307978.90	19.91	3.40	2.10	79.28	-10.69	-0.43	0.00	0.00	3.06	4.48	2.50	-1.00	0.00	0.00	-5.20	292.50	
377.00	332147.80	23.07	2.30	2.10	69.83	-11.01	-0.12	0.00	0.00	1.91	3.51	1.60	-1.00	0.00	0.00	-9.68	141.40	
378.00	332312.90	15.67	1.90	2.10	43.54	-11.80	-1.27	0.00	0.00	1.32	3.18	1.20	-1.00	0.00	0.00	-9.47	306.50	
379.00	356131.20	17.19	1.60	2.10	44.96	-12.63	-1.45	0.00	0.00	1.36	2.79	0.80	-1.00	0.00	0.00	-10.13	1084.80	
380.00	355051.20	10.72	2.80	2.10	33.22	-14.44	1.48	0.00	0.00	2.61	3.45	1.70	-1.00	0.00	0.00	-3.29	4.80	
381.00	354985.30	20.05	3.20	2.10	72.43	-15.13	-1.20	0.00	0.00	2.35	4.19	2.20	-1.00	0.00	0.00	-6.82	1218.90	
382.00	357010.20	25.19	3.20	2.10	100.72	-12.02	-0.60	0.00	0.00	1.36	4.52	2.60	-1.00	0.00	0.00	-14.87	683.80	
383.00	357939.30	11.54	3.60	2.10	44.66	-10.81	0.59	0.00	0.00	3.36	4.16	3.00	-1.00	0.00	0.00	-2.75	332.90	
384.00	359970.60	13.84	1.70	2.10	34.79	-11.51	0.66	0.00	0.00	1.42	3.08	1.10	-1.00	0.00	0.00	-7.80	1084.20	
385.00	359794.20	16.63	1.50	2.10	46.97	-13.24	1.18	0.00	0.00	1.04	3.17	1.20	-1.00	0.00	0.00	-12.80	907.80	
386.00	354875.40	13.96	2.00	2.10	38.88	-15.82	-0.78	0.00	0.00	1.76	3.25	1.30	-1.00	0.00	0.00	-6.33	1109.00	
387.00	354774.90	10.03	2.70	2.10	30.33	-14.45	0.32	0.00	0.00	2.40	3.10	1.90	-1.00	0.00	0.00	-3.34	1008.50	
388.00	351110.10	13.16	2.40	2.10	43.36	-14.46	-0.21	0.00	0.00	2.19	3.77	1.80	-1.00	0.00	0.00	-4.80	1183.70	
389.00	350683.20	23.33	2.70	2.10	62.32	-12.87	-0.43	0.00	0.00	1.25	2.97	1.00	-1.00	0.00	0.00	-14.97	756.80	
390.00	350202.00	10.78	1.90	2.10	27.81	-15.38	-0.78	0.00	0.00	1.57	2.59	1.50	-1.00	0.00	0.00	-5.49	275.60	
391.00	352186.60	12.57	1.80	2.10	32.11	-12.47	0.44	0.00	0.00	1.62	3.14	1.20	-1.00	0.00	0.00	-6.22	980.20	
392.00	352277.60	10.30	1.30	2.10	23.64	-11.88	-1.28	0.00	0.00	1.06	2.39	0.40	-1.00	0.00	0.00	-7.74	1071.20	
393.00	353200.90	15.98	2.50	2.10	49.61	-13.82	-2.11	0.00	0.00	2.25	3.65	1.70	-1.00	0.00	0.00	-5.69	714.50	
394.00	352986.40	19.90	2.40	2.10	61.43	-10.75	1.39	0.00	0.00	2.19	3.81	1.90	-1.00	0.00	0.00	-7.28	500.00	
395.00	360008.90	10.39	1.80	2.10	24.80	-12.15	-1.29	0.00	0.00	1.60	2.68	0.70	-1.00	0.00	0.00	-5.18	1122.50	
396.00	361609.40	14.28	3.00	4.10	64.84	-13.79	1.46	0.00	0.00	2.26	4.53	2.00	-1.00	0.00	0.00	-5.05	111.80	
397.00	368457.60	14.55	2.80	2.10	46.47	-12.67	0.68	0.00	0.00	2.41	4.00	2.00	-1.00	0.00	0.00	-4.83	611.20	
398.00	368297.00	12.59	2.70	2.10	40.29	-11.62	0.82	0.00	0.00	1.75	3.60	1.60	-1.00	0.00	0.00	-5.76	450.60	
399.00	368083.30	11.79	2.80	2.10	36.17	-12.93	-0.77	0.00	0.00	2.53	3.64	2.00	-1.00	0.00	0.00	-3.72	236.90	
400.00	368713.90	10.72	1.70	2.10	25.64	-12.19	-0.80	0.00	0.00	1.50	2.99	1.00	-1.00	0.00	0.00	-5.73	867.50	
401.00	369509.40	10.32	1.70	2.10	27.66	-11.12	-0.17	0.00	0.00	1.23	3.12	1.20	-1.00	0.00	0.00	-6.70	383.00	
402.00	373491.80	14.18	3.60	2.10	45.36	-11.46	1.23	0.00	0.00	2.23	3.35	1.40	-1.00	0.00	0.00	-5.09	525.40	
403.00	371438.90	12.20	2.40	2.10	42.00	-11.03	-0.71	0.00	0.00	2.16	3.79	1.80	-1.00	0.00	0.00	-4.51	1032.50	
404.00	367912.80	12.50	3.20	2.10	41.36	-12.19	0.86	0.00	0.00	3.04	3.66	2.20	-1.00	0.00	0.00	-3.29	66.40	
405.00	366765.80	11.75	2.20	2.10	30.18	-11.74	0.71	0.00	0.00	1.68	2.89	0.90	-1.00	0.00	0.00	-5.58	199.40	
406.00	364910.50	17.44	2.40	2.10	54.18	-13.25	-2.12	0.00	0.00	2.10	3.82	1.90	-1.00	0.00	0.00	-6.64	904.10	
407.00	363803.60	10.55	2.00	2.10	25.10	-11.57	0.20	0.00	0.00	1.81	3.17	1.50	-1.00	0.00	0.00	-4.67	1077.20	
408.00	362718.80	12.76	2.80	2.10	46.08	-12.40	-0.85	0.00	0.00	2.53	4.18	2.20	-1.00	0.00	0.00	-4.03	1272.40	
409.00	365447.80	16.02	1.90	2.10	47.93	-11.98	0.25	0.00	0.00	1.75	3.35	1.40	-1.00	0.00	0.00	-7.32	161.40	
410.00	365865.60	11.69	3.50	2.10	38.01	-13.08	1.46	0.00	0.00	3.03	3.48	1.50	-1.00	0.00	0.00	-3.08	579.20	
411.00	366664.10	10.07	1.80	2.10	23.01	-11.68	-1.18	0.00	0.00	0.90	2.52	0.60	-1.00	0.00	0.00	-8.93	97.70	
412.00	366185.90	15.37	2.90	2.10	56.49	-11.06	-0.89	0.00	0.00	2.66	4.54	2.60	-1.00	0.00	0.00	-4.62	899.50	
413.00	349786.90	16.41	1.90	2.10	40.13	-12.70	1.49	0.00	0.00	1.37	2.84	0.90	-1.00	0.00	0.00	-9.60	1140.50	
414.00	349667.00	18.60	2.90	2.10	72.06	-13.67	-1.01	0.00	0.00	2.44	4.37	2.40	-1.00	0.00	0.00	-6.11	1020.60	
415.00	338513.00	21.83	4.00	2.10	77.09	-10.66	0.13	0.00	0.00	2.55	3.88	1.90	-1.00	0.00	0.00	-6.83	106.60	
416.00	337414.60	11.76	3.30	2.10	39.37	-10.96	0.33	0.00	0.00	2.21	3.89	1.90	-1.00	0.00	0.00	-4.25	288.20	
417.00	335887.80	10.00	2.00	2.10	23.37	-11.47	0.98	0.00	0.00	1.04	2.42	0.60	-1.00	0.00	0.00	-7.67	41.40	
418.00	339025.10	17.91	2.40	2.10	53.13	-11.13	-0.61	0.00	0.00	1.59	3.43	1.50	-1.00	0.00	0.00	-9.04	618.70	
419.00	339404.00	16.46	1.90	2.10	41.51	-12.45	0.66	0.00	0.00	1.41	2.91	1.20	-1.00	0.00	0.00	-9.32	997.60	
420.00	341503.60	23.43	2.30	2.10	74.97	-9.85	-1.57	0.00	0.00	2.14	3.77	1.80	-1.00	0.00	0.00	-8.76	537.20	
421.00	339470.60	15.80	1.40	2.10	37.52	-13.15	-0.90	0.00	0.00	1.06	2.68	0.70	-1.00	0.00	0.00	-11.91	1064.20	
422.00	335510.30	11.86	3.00	2.10	36.76	-10.94	0.09	0.00	0.00	2.77	4.01	2.60	-1.00	0.00	0.00	-3.42	943.90	
423.00	335291.30	10.26	2.30	2.10	27.82	-11.76	0.77	0.00	0.00	1.47	2.70	0.70	-1.00	0.00	0.00	-5.59	724.90	
424.00	334253.50	11.59	1.80	2.10	29.81	-11.03	0.26	0.00	0.00	1.50	3.40	1.50	-1.00	0.00	0.00	-6.17	967.10	
425.00	332501.50	14.59	1.80	2.10	37.99	-12.13	-0.72	0.00	0.00	1.62	3.18	1.20	-1.00	0.00	0.00	-7.21	495.10	
426.00	332345.00	21.47	2.30	2.10	65.85	-13.04	-1.64	0.00	0.00	1.37	3.65	1.70	-1.00	0.00	0.00	-12.56	338.60	
427.00	334452.20	10.64	1.80	2.10	28.03	-12.58	-0.20	0.00	0.00	1.57	3.08	1.10	-1.00	0.00	0.00	-5.44	1165.80	
428.00	334716.80	16.02	1.80	2.10	44.78	-12.96	0.15	0.00	0.00	1.51	3.21	1.30	-1.00	0.00	0.00	-8.49	150.40	
429.00	335137.20	12.59	1.40	2.10	28.94	-13.69	-2.07	0.00	0.00	1.14	2.72	1.10	-1.00	0.00	0.00	-8.81	570.80	
430.00	335076.90	25.55	3.40	2.10	82.28	-12.46	-1.38	0.00	0.00	1.96	3.58	1.60	-1.00	0.00	0.00	-10.41	510.50	
431.00	344156.90	10.36	1.70	2.10	19.57	-11.16	0.96	0.00	0.00	1.56	1.08	0.90	-1.00	0.00	0.00	-5.31	630.50	
432.00	344729.00	14.65	2.80	2.10	45.58	-12.00	0.48	0.00	0.00	1.64	3.45	1.80	-1.00	0.00	0.00	-7.16	1202.60	
433.00	348417.10	25.10	3.00	2.10	90.40	-11.96	0.71	0.00	0.00	2.60	4.15	2.20	-1.00	0.00	0.00	-7.73	1050.70	
434.00	348144.30	18.20	2.30	2.10	55.89	-12.62	0.29	0.00	0.00	1.85	3.48	1.50	-1.00	0.00	0.00	-7.87	777.90	
435.00	347028.30	12.13	2.60	2.10	35.23	-14.14	2.30	0.00	0.00	2.47	3.51	2.00	-1.00	0.00	0.00	-3.93	941.90	
436.00	348549.20	18.16	1.40	2.10	45.11	-11.90	0.28	0.00	0.00	1.04	2.90	1.00	-1.00	0.00	0.00	-13.94	1182.80	
437.00	349164.90	14.66	2.80	2.10	43.93	-11.45	0.08	0.00	0.00	2.29	3.09	1.80	-1.00	0.00	0.00	-5.11	518.50	
438.00	349546.60	13.70	3.70	2.10	60.27	-12.15	0.25	0.00	0.00	3.36	4.89	2.90	-1.00	0.00	0.00	-3.26	900.20	
439.00	349447.70	14.33	2.30	2.10	35.76	-13.22	0.93	0.00	0.00	1.09	2.88	0.90	-1.00	0.00	0.00	-10.53	801.30	
440.00	346979.80	13.07	2.90	2.10	46.17	-11.58	-0.42	0.00	0.00	2.52	3.95	2.00	-1.00	0.00	0.00	-4.15	893.40	
441.00	346962.80	11.74	3.30	2.10	43.84	-10.25	-0.51	0.00	0.00	3.05	3.09	2.20	-1.00	0.00	0.00	-3.08	876.40	
442.00	345332.50	18.37	2.30	2.10	53.18	-12.34	1.85	0.00	0.00	1.85	3.26	1.30	-1.00	0.00	0.00	-7.94	526.10	
443.00	344971.30	22.32	2.40	2.10	67.05	-12.02	0.49	0.00	0.00	1.72	3.59	1.60	-1.00	0.00	0.00	-10.37	164.90	
444.00	344860.30	24.42	2.70	2.10	83.50	-10.68	0.23	0.00	0.00	1.94	3.70	1.70	-1.00	0.00	0.00	-10.07	53.90	
445.00	345639.40	12.20	1.50	2.10	28.91	-11.57	-1.23	0.00	0.00	1.09	2.94	1.00	-1.00	0.00	0.00	-8.98	833.00	
446.00	345861.20	20.29	2.80	2.10	61.96	-12.58	0.88	0.00	0.00	1.52	3.53	1.60	-1.00	0.00	0.00	-10.65	1054.80	
447.00	346259.10	17.34	2.80	2.10	60.34	-12.76	0.33	0.00	0.00	1.30	4.00	2.20	-1.00	0.00	0.00	-10.69	172.70	
448.00	346001.50	11.22	3.70	2.10	45.06	-12.54	-1.33	0.00	0.00	3.18	4.87	2.90	-1.00	0.00	0.00	-2.83	1195.10	
449.00	298676.10	16.71	4.00	2.10	68.00	-9.99	0.02	0.00	0.00	2.62	4.75	2.80	-1.00	0.00	0.00	-5.10	1229.70	
450.00	297821.00	14.90	3.40	2.10	57.54	-8.95	2.47	0.00	0.00	2.91	4.47	2.50	-1.00	0.00	0.00	-4.10	374.60	
451.00	260414.60	18.63	2.10	2.10	56.99	-7.68	0.29	0.00	0.00	1.82	3.43	1.50	-1.00	0.00	0.00	-8.17	88.20	
452.00	259941.30	20.80	2.30	2.10	63.60	-8.55	-0.88	0.00	0.00	1.40	3.48	1.50	-1.00	0.00	0.00	-11.91	894.90	
453.00	259844.60	10.31	2.80	2.10	34.25	-7.50	-1.10	0.00	0.00	2.63	3.52	2.20	-1.00	0.00	0.00	-3.13	798.20	
454.00	260549.50	17.04	2.20	2.10	52.69	-7.71	-1.08	0.00	0.00	1.69	3.34	1.40	-1.00	0.00	0.00	-8.04	223.10	
455.00	261143.90	10.93	1.10	2.10	22.89	-7.39	-0.47	0.00	0.00	0.89	2.25	0.30	-1.00	0.00	0.00	-9.84	817.50	
456.00	261991.20	16.70	4.70	2.10	59.31	-8.46	-2.05	0.00	0.00	1.72	3.84	1.90	-1.00	0.00	0.00	-7.77	384.80	
457.00	261178.60	26.85	2.80	2.10	87.39	-8.50	2.30	0.00	0.00	2.43	3.91	2.00	-1.00	0.00	0.00	-8.85	852.20	
458.00	259385.60	17.09	1.80	2.10	45.48	-7.43	-0.85	0.00	0.00	1.46	3.07	1.10	-1.00	0.00	0.00	-9.39	339.20	
459.00	258473.40	15.06	1.90	2.10	38.51	-9.41	0.67	0.00	0.00	1.72	2.87	1.30	-1.00	0.00	0.00	-7.01	707.00	
460.00	257092.40	17.29	3.10	2.10	56.12	-8.76	1.66	0.00	0.00	2.56	4.22	2.30	-1.00	0.00	0.00	-5.40	606.00	
461.00	257032.90	15.33	1.50	2.10	38.51	-7.78	-0.56	0.00	0.00	1.38	2.68	0.70	-1.00	0.00	0.00	-8.88	546.50	
462.00	256806.80	20.75	2.50	2.10	69.44	-10.65	1.24	0.00	0.00	2.05	3.84	1.90	-1.00	0.00	0.00	-8.11	320.40	
463.00	257112.20	16.51	2.30	2.10	45.89	-9.94	-1.32	0.00	0.00	1.65	3.35	1.40	-1.00	0.00	0.00	-8.00	625.80	
464.00	257291.40	16.68	3.00	2.10	55.89	-7.37	0.18	0.00	0.00	2.38	3.84	1.90	-1.00	0.00	0.00	-5.60	805.00	
465.00	258453.30	25.57	1.80	2.10	71.16	-7.15	1.62	0.00	0.00	1.36	3.25	1.30	-1.00	0.00	0.00	-15.08	686.90	
466.00	258066.90	19.49	3.90	2.10	92.77	-9.43	-0.37	0.00	0.00	3.27	5.31	3.40	-1.00	0.00	0.00	-4.77	300.50	
467.00	263003.40	17.26	2.30	2.10	52.14	-7.32	-0.62	0.00	0.00	1.76	3.47	1.50	-1.00	0.00	0.00	-7.85	117.00	
468.00	263172.00	20.14	1.80	2.10	56.15	-8.84	1.67	0.00	0.00	1.46	3.13	1.20	-1.00	0.00	0.00	-11.03	285.60	
469.00	267614.20	10.79	3.90	2.10	37.91	-9.70	0.51	0.00	0.00	2.64	3.26	2.60	-1.00	0.00	0.00	-3.27	887.80	
470.00	267521.40	17.36	1.50	2.10	44.33	-10.44	0.45	0.00	0.00	1.20	2.80	0.80	-1.00	0.00	0.00	-11.61	795.00	
471.00	267505.50	11.05	2.30	2.10	27.54	-10.23	0.10	0.00	0.00	2.17	2.05	1.30	-1.00	0.00	0.00	-4.08	779.10	
472.00	267893.20	24.13	2.20	2.10	81.82	-7.99	-2.02	0.00	0.00	1.35	3.68	1.70	-1.00	0.00	0.00	-14.34	1166.80	
473.00	268278.80	13.61	2.10	2.10	34.49	-9.49	0.48	0.00	0.00	1.90	3.34	1.40	-1.00	0.00	0.00	-5.73	272.40	
474.00	269556.60	10.01	2.20	2.10	27.34	-10.52	0.12	0.00	0.00	1.81	3.12	1.20	-1.00	0.00	0.00	-4.43	270.20	
475.00	268436.80	20.82	2.80	2.10	56.02	-8.34	0.83	0.00	0.00	1.51	2.97	1.00	-1.00	0.00	0.00	-11.00	430.40	
476.00	267037.70	27.75	4.70	2.10	116.11	-8.10	1.50	0.00	0.00	3.08	4.87	2.90	-1.00	0.00	0.00	-7.22	311.30	
477.00	266626.90	18.40	3.20	2.10	69.37	-7.28	2.38	0.00	0.00	2.87	4.72	2.80	-1.00	0.00	0.00	-5.13	1180.50	
478.00	263862.30	12.35	1.70	2.10	31.57	-8.93	1.57	0.00	0.00	1.57	2.93	1.00	-1.00	0.00	0.00	-6.28	975.90	
479.00	263695.90	17.14	2.60	2.10	61.28	-8.27	-0.22	0.00	0.00	1.47	3.96	2.00	-1.00	0.00	0.00	-9.34	809.50	
480.00	263246.20	11.41	2.30	2.10	28.72	-8.83	-1.72	0.00	0.00	2.16	2.04	1.60	-1.00	0.00	0.00	-4.23	359.80	
481.00	264152.60	12.75	2.30	2.10	40.18	-7.65	-0.90	0.00	0.00	2.12	3.67	1.90	-1.00	0.00	0.00	-4.81	1266.20	
482.00	264690.30	20.33	1.50	2.10	53.82	-8.37	-0.55	0.00	0.00	1.27	2.88	0.90	-1.00	0.00	0.00	-12.76	523.90	
483.00	266405.10	15.04	1.90	2.10	39.64	-7.31	-0.31	0.00	0.00	1.35	3.18	1.20	-1.00	0.00	0.00	-8.92	958.70	
484.00	265641.70	11.42	1.90	2.10	28.23	-7.96	-1.64	0.00	0.00	1.71	2.02	1.40	-1.00	0.00	0.00	-5.33	195.30	
485.00	256731.40	13.33	2.90	2.10	39.66	-7.18	-0.43	0.00	0.00	2.49	2.94	1.90	-1.00	0.00	0.00	-4.28	245.00	
486.00	256560.50	12.38	1.00	2.10	26.06	-7.48	0.71	0.00	0.00	0.63	2.64	0.70	-1.00	0.00	0.00	-15.64	74.10	
487.00	249111.60	12.06	2.20	2.10	31.64	-6.65	0.20	0.00	0.00	1.78	3.21	1.30	-1.00	0.00	0.00	-5.41	305.20	
488.00	248931.80	16.35	2.00	2.10	45.69	-9.92	0.03	0.00	0.00	1.42	3.30	1.40	-1.00	0.00	0.00	-9.21	125.40	
489.00	248913.20	16.12	1.80	2.10	45.99	-9.55	-0.36	0.00	0.00	1.59	3.28	1.30	-1.00	0.00	0.00	-8.13	106.80	
490.00	249203.60	10.62	2.90	2.10	31.50	-8.60	-1.44	0.00	0.00	2.32	3.61	2.10	-1.00	0.00	0.00	-3.66	397.20	
491.00	249715.50	22.38	2.80	2.10	78.73	-8.75	1.03	0.00	0.00	2.22	4.02	2.10	-1.00	0.00	0.00	-8.05	909.10	
492.00	250275.20	16.38	3.00	2.10	62.37	-10.86	-1.80	0.00	0.00	2.72	4.20	2.20	-1.00	0.00	0.00	-4.82	188.80	
493.00	249783.80	20.66	1.70	2.10	56.63	-8.80	0.24	0.00	0.00	1.21	3.08	1.10	-1.00	0.00	0.00	-13.61	977.40	
494.00	155912.70	14.38	1.40	2.10	33.23	-8.33	0.50	0.00	0.00	1.20	2.76	0.80	-1.00	0.00	0.00	-9.61	546.30	
495.00	248787.50	22.97	2.90	2.10	86.22	-8.08	-1.26	0.00	0.00	2.48	4.41	2.50	-1.00	0.00	0.00	-7.40	1261.10	
496.00	247844.30	13.12	2.70	2.10	41.09	-8.31	-0.52	0.00	0.00	2.13	3.49	1.50	-1.00	0.00	0.00	-4.93	317.90	
497.00	247615.80	11.22	1.70	2.10	26.72	-10.47	-1.43	0.00	0.00	1.51	2.69	1.30	-1.00	0.00	0.00	-5.92	89.40	
498.00	247269.90	22.50	2.90	2.10	81.75	-10.14	-0.46	0.00	0.00	1.96	3.97	2.00	-1.00	0.00	0.00	-9.18	1023.50	
499.00	247937.60	22.63	1.70	2.10	62.90	-10.16	1.18	0.00	0.00	1.25	3.21	1.30	-1.00	0.00	0.00	-14.46	411.20	
500.00	248229.90	18.27	3.10	2.10	69.35	-9.50	-1.20	0.00	0.00	2.46	4.24	2.30	-1.00	0.00	0.00	-5.95	703.50	
501.00	248591.80	19.17	2.50	2.10	55.12	-10.08	-0.19	0.00	0.00	1.77	3.40	1.40	-1.00	0.00	0.00	-8.69	1065.40	
502.00	248541.10	26.31	2.00	6.20	137.89	-7.91	-0.01	0.00	0.00	1.73	5.31	1.50	-1.00	0.00	0.00	-12.18	67.50	
503.00	250420.70	18.59	1.50	2.10	47.32	-6.63	0.24	0.00	0.00	1.32	2.72	0.80	-1.00	0.00	0.00	-11.23	334.30	
504.00	251066.10	18.03	2.00	2.10	56.90	-8.10	1.07	0.00	0.00	1.70	3.53	1.60	-1.00	0.00	0.00	-8.48	979.70	
505.00	255517.10	19.78	1.50	2.10	50.10	-9.70	-0.99	0.00	0.00	1.28	2.81	0.90	-1.00	0.00	0.00	-12.37	310.70	
506.00	255390.70	16.18	2.30	2.10	50.40	-9.55	-0.46	0.00	0.00	1.47	3.70	1.80	-1.00	0.00	0.00	-8.83	184.30	
507.00	255332.10	19.41	1.90	2.10	54.07	-11.25	-1.04	0.00	0.00	1.68	3.30	1.30	-1.00	0.00	0.00	-9.25	125.70	
508.00	255570.40	13.72	1.40	2.10	34.04	-9.48	-1.52	0.00	0.00	0.98	2.70	0.70	-1.00	0.00	0.00	-11.20	364.00	
509.00	255635.40	20.01	2.60	2.10	65.19	-11.85	-0.82	0.00	0.00	1.83	3.88	1.90	-1.00	0.00	0.00	-8.72	429.00	
510.00	256200.80	10.19	3.00	2.10	33.53	-9.11	-2.29	0.00	0.00	2.63	4.05	2.10	-1.00	0.00	0.00	-3.10	994.40	
511.00	256041.30	20.66	2.10	2.10	59.49	-9.86	0.75	0.00	0.00	1.39	3.36	1.40	-1.00	0.00	0.00	-11.87	834.90	
512.00	255154.20	26.53	4.30	2.10	98.04	-9.19	-1.69	0.00	0.00	3.98	3.14	1.20	-1.00	0.00	0.00	-5.33	1227.80	
513.00	254643.40	13.88	1.60	2.10	33.79	-9.57	-1.14	0.00	0.00	1.31	3.04	1.10	-1.00	0.00	0.00	-8.49	717.00	
514.00	252484.70	12.69	6.50	2.50	56.06	-8.65	-0.33	0.00	0.00	4.58	3.79	2.20	-1.00	0.00	0.00	-2.22	171.10	
515.00	251773.50	20.04	2.30	2.10	61.70	-9.04	-0.40	0.00	0.00	1.93	3.76	1.80	-1.00	0.00	0.00	-8.33	407.10	
516.00	251653.60	18.94	2.70	2.10	52.65	-8.21	0.59	0.00	0.00	1.50	3.08	1.10	-1.00	0.00	0.00	-10.10	287.20	
517.00	252621.60	19.78	2.00	6.00	95.87	-7.55	-0.85	0.00	0.00	1.65	4.41	1.30	-1.00	0.00	0.00	-9.59	308.00	
518.00	253307.80	10.74	1.00	2.10	20.12	-8.12	0.55	0.00	0.00	0.79	2.05	0.40	-1.00	0.00	0.00	-10.86	661.40	
519.00	254283.90	23.65	2.40	2.10	79.82	-8.40	-1.25	0.00	0.00	1.47	3.76	1.80	-1.00	0.00	0.00	-12.88	357.50	
520.00	253785.40	17.62	5.30	2.10	59.29	-8.81	0.05	0.00	0.00	2.47	3.63	1.70	-1.00	0.00	0.00	-5.70	1139.00	
521.00	269659.00	10.87	2.20	2.10	30.20	-9.74	0.28	0.00	0.00	2.01	3.23	1.90	-1.00	0.00	0.00	-4.33	372.60	
522.00	269848.20	11.52	2.40	2.10	33.25	-8.95	-0.79	0.00	0.00	2.28	3.67	1.70	-1.00	0.00	0.00	-4.05	561.80	
523.00	286049.40	17.93	2.80	2.10	59.41	-8.22	0.64	0.00	0.00	1.99	3.63	1.70	-1.00	0.00	0.00	-7.23	123.00	
524.00	285814.70	24.13	2.60	2.10	73.98	-8.94	-0.24	0.00	0.00	1.81	3.45	1.50	-1.00	0.00	0.00	-10.64	1168.30	
525.00	285659.00	20.04	4.60	2.10	86.73	-8.05	-0.01	0.00	0.00	2.62	4.81	2.90	-1.00	0.00	0.00	-6.12	1012.60	
526.00	286235.60	17.36	2.90	2.10	66.30	-8.83	0.00	0.00	0.00	1.67	4.37	2.40	-1.00	0.00	0.00	-8.33	309.20	
527.00	286541.00	10.25	2.90	2.10	33.82	-7.87	-0.21	0.00	0.00	2.40	4.15	2.20	-1.00	0.00	0.00	-3.42	614.60	
528.00	287449.00	24.84	2.80	2.10	81.29	-9.01	-1.25	0.00	0.00	2.12	3.73	1.80	-1.00	0.00	0.00	-9.38	242.60	
529.00	286874.00	22.31	2.40	2.10	76.96	-7.64	0.72	0.00	0.00	1.23	3.84	1.90	-1.00	0.00	0.00	-14.45	947.60	
530.00	285549.00	14.71	4.00	2.10	52.76	-9.22	-0.65	0.00	0.00	2.43	4.05	2.10	-1.00	0.00	0.00	-4.84	902.60	
531.00	285298.10	18.70	1.60	2.10	49.38	-9.23	-0.86	0.00	0.00	1.31	2.98	1.00	-1.00	0.00	0.00	-11.39	651.70	
532.00	282744.00	10.06	2.50	2.10	31.73	-7.61	0.79	0.00	0.00	2.33	3.90	1.90	-1.00	0.00	0.00	-3.45	657.60	
533.00	282469.20	13.38	2.60	2.10	44.14	-10.02	-1.16	0.00	0.00	1.81	3.91	2.00	-1.00	0.00	0.00	-5.91	382.80	
